,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
190,VTN,0.0356,7.41208,7.15716,0.06849999999999999,3.05,23,Morningstar US CEF Municipal-NY,63,"Invesco Advisers, Inc",False,11.485,-0.1,11.09,2026-03-02T00:00:00,46131T101,Invesco Tr Inv Gr NY,2026-03-02,XVTNX,Fixed Income - Municipal-Municipal - NY,31.57,167.853,0.01,Monthly,0.26908,0.06849999999999999,15.0,5.2325,,,3.39,,236.859,True,True,True,False,False,False,,4.31,11.31,0.17,3.19,3.48,1.85,,,16.8,431090,28.4,,91.0814,,13.26,,10.78877,-0.57925,0.89,-2.26,0.2,2026-03-02T00:00:00,1992-03-27T00:00:00,3/27/1992,701654400,2026-02-17T00:00:00
191,IIM,0.0429,7.34286,7.0411,0.0771,3.39,21,Morningstar US CEF Municipal,63,"Invesco Advisers, Inc",False,13.14,0.0,12.6,2026-03-02T00:00:00,46132P108,Invesco Value Muni Income,2026-03-02,XIIMX,Fixed Income - Municipal-Municipal,35.58,618.479,-0.011000000000000001,Monthly,0.2869,0.0771,15.0,6.0299,,,2.97,,920.642,True,True,True,False,False,False,,4.8,9.35,0.14,2.52,2.7800000000000002,7.98,,,13.57,1354530,16.14,,95.3202,,10.95,,12.09435,-2.70345,2.77,2.65,3.5300000000000002,2026-03-02T00:00:00,1993-02-26T00:00:00,2/26/1993,730684800,2026-02-17T00:00:00
192,JOF,-0.106,7.83223,8.76049,0.0887,54.91,1,Morningstar US CEF Asia Equity,77,Nomura Asset Management Co Ltd,False,12.15,-0.22,13.59,2026-03-02T00:00:00,47109U104,Japan Smaller Cap Fund,2026-03-02,XXJOFXX,Equity-Asia Equity,0.0,344.257,,Monthly,0.06092,0.0887,12.0,,,,1.3,,385.058,True,True,True,False,False,False,,24.32,28.2,10.33,11.48,15.79,13.33,,,67.09,747660,,,,,,,10.08286,-11.31689,0.32,-0.54,-0.66,2026-03-02T00:00:00,1990-03-21T00:00:00,3/21/1990,637977600,2026-02-13T00:00:00
193,BTO,-0.0385,6.94444,7.22222,0.65,11.0,8,Morningstar US CEF Sector Equity,65,John Hancock Investment Management LLC,True,36.0,0.34,37.44,2026-03-02T00:00:00,409735206,JHancock Financial Opportunities,2026-03-02,XBTOX,Equity-Sector Equity,14.92,712.805,0.0,Quarterly,0.21668,0.65,20.0,4.9165,,,2.42,,871.317,True,True,False,False,True,False,,11.83,9.24,9.69,7.83,2.61,1.65,,,7.75,446940,,,,,38.99,,34.92938,0.6391300000000001,-1.8,-1.53,-1.2,2026-03-02T00:00:00,1994-08-18T00:00:00,8/18/1994,777168000,2025-12-11T00:00:00
194,JHS,-0.0775,4.40288,4.77296,0.1377,7.49,15,Morningstar US CEF Investment Grade,65,John Hancock Investment Management LLC,False,11.54,-0.02,12.51,2026-03-02T00:00:00,410123103,JHancock Income Secs,2026-03-02,XJHSX,Fixed Income - Taxable-Investment Grade,38.52,134.402,0.0,Quarterly,0.27142,0.1377,15.3,5.3544,,,4.41,,236.999,True,True,False,False,False,False,,6.53,6.47,-0.21,-0.84,1.78,-1.28,,,6.74,148640,,,100.6023,,6.79,4.15,11.46316,-6.54481,-1.37,-1.78,-1.71,2026-03-02T00:00:00,1973-02-14T00:00:00,2/14/1973,98496000,2025-12-11T00:00:00
195,JHI,-0.0625,7.1446,7.62056,0.2631,7.22,15,Morningstar US CEF Investment Grade,64,John Hancock,False,13.81,-0.02,14.73,2026-03-02T00:00:00,410142103,JHancock Investors,2026-03-02,XJHIX,Fixed Income - Taxable-Investment Grade,40.29,120.762,0.0,Quarterly,0.5403600000000001,0.2631,21.06,6.0957,,,4.59,,215.707,True,True,True,False,False,False,,9.6,10.17,2.88,3.16,0.75,1.17,,,7.28,221320,6.53,,100.7637,,6.17,,13.72575,-6.57222,0.28,0.24,0.07,2026-03-02T00:00:00,1971-01-29T00:00:00,1/29/1971,33955200,2025-12-11T00:00:00
196,HPI,0.0068000000000000005,9.2279,9.16512,0.1235,7.68,18,Morningstar US CEF Preferreds,65,John Hancock Investment Management LLC,False,16.17,0.05,16.06,2026-03-02T00:00:00,41013W108,JHancock Preferred Income,2026-03-02,XHPIX,Fixed Income - Taxable-Preferreds,37.42,432.825,0.0,Monthly,0.53229,0.1235,25.0,5.0084,,,4.48,,686.981,True,False,False,False,False,False,,8.62,7.8,5.37,5.75,1.98,0.33,,,2.03,569750,,,104.5497,,91.45,,16.3794,2.62119,-0.86,-0.76,-1.18,2026-03-02T00:00:00,2002-08-27T00:00:00,8/27/2002,1030406400,2026-02-12T00:00:00
197,HPF,0.0151,9.30905,9.17079,0.1235,7.74,18,Morningstar US CEF Preferreds,65,John Hancock Investment Management LLC,False,16.16,0.01,15.92,2026-03-02T00:00:00,41013X106,JHancock Preferred Income II,2026-03-02,XHPFX,Fixed Income - Taxable-Preferreds,37.52,349.388,0.0,Monthly,0.53236,0.1235,25.0,5.0643,,,4.51,,550.899,True,False,False,False,False,False,,8.72,8.05,5.59,6.31,2.01,2.07,,,3.74,369640,,,104.4944,,90.07,,16.19208,2.33292,-0.58,0.08,-0.6900000000000001,2026-03-02T00:00:00,2002-11-29T00:00:00,11/29/2002,1038528000,2026-02-12T00:00:00
198,HPS,0.0349,9.21788,8.90688,0.11,7.71,18,Morningstar US CEF Preferreds,65,John Hancock Investment Management LLC,False,14.82,0.04,14.32,2026-03-02T00:00:00,41021P103,JHancock Preferred Income III,2026-03-02,XHPSX,Fixed Income - Taxable-Preferreds,37.36,475.882,0.0,Monthly,0.47974,0.11,25.0,5.028,,,4.47,,734.127,True,True,True,False,False,False,,8.7,8.84,5.62,6.5600000000000005,1.97,4.15,,,5.38,641220,,,104.6316,,86.67,,14.68462,3.1223,0.2,2.41,0.02,2026-03-02T00:00:00,2003-06-18T00:00:00,6/18/2003,1055894400,2026-02-12T00:00:00
199,PDT,-0.0989,6.56934,7.2901299999999996,0.08249999999999999,17.63,18,Morningstar US CEF Preferreds,64,John Hancock,True,13.58,0.0,15.07,2026-03-02T00:00:00,41013T105,JHancock Premium Dividend Fund,2026-03-02,XPDTX,Fixed Income - Taxable-Preferreds,33.52,667.935,0.0,Monthly,0.30597,0.08249999999999999,12.0,4.441,,,4.32,,1114.921,True,True,False,False,True,False,,14.59,10.58,11.45,7.63,9.88,8.29,,,13.01,1241960,,,103.1319,,76.11,,13.00234,-6.27244,-1.62,-0.96,-1.18,2026-03-02T00:00:00,1989-12-21T00:00:00,12/21/1989,630201600,2026-02-12T00:00:00
200,HTD,-0.0725,6.80546,7.33746,0.158,17.96,26,Morningstar US CEF US Allocation,65,John Hancock Investment Management LLC,True,25.84,-0.03,27.86,2026-03-02T00:00:00,41013V100,JHancock Tax-Advantaged Dividend Inc,2026-03-02,XHTDX,Hybrid-U.S. Allocation,30.24,915.558,0.0,Monthly,0.56132,0.158,20.0,4.3568,,,3.58,,1415.031,True,True,False,False,True,False,,15.28,12.45,12.66,12.16,10.87,10.76,,,18.8,707920,,,106.5427,,68.76,,23.8775,-6.7061,-0.42,-0.29,-0.81,2026-03-02T00:00:00,2004-02-27T00:00:00,2/27/2004,1077840000,2026-02-12T00:00:00
201,HEQ,-0.1073,7.77605,8.7108,0.25,16.53,5,Morningstar US CEF Global Equity,65,John Hancock Investment Management LLC,True,11.48,-0.01,12.86,2026-03-02T00:00:00,47804L102,John Hancock Diversified Income Fund,2026-03-02,XHEQX,Equity-Global Equity,,138.836,,Quarterly,0.27796,0.25,20.0,6.8274,,,1.31,,155.526,False,True,True,False,True,False,,12.45,9.51,9.03,9.58,5.82,6.88,,,19.3,332170,,,99.4099,,,,10.65384,-11.56158,1.24,0.9500000000000001,1.3599999999999999,2026-03-02T00:00:00,2011-05-26T00:00:00,5/26/2011,1306368000,2025-12-11T00:00:00
202,KYN,-0.1165,6.28466,7.11297,0.08499999999999999,16.93,6,Morningstar US CEF MLP,67,"KA Fund Advisors, LLC",False,14.34,0.07,16.23,2026-03-02T00:00:00,486606106,Kayne Anderson Energy Infrastructure,2026-03-02,XKYNX,Equity-MLP,23.81,2425.267,,Monthly,0.31841,0.08499999999999999,25.0,7.259,,,3.3,,3602.694,True,True,False,False,False,False,,25.94,27.98,24.58,26.54,18.62,16.77,,,20.89,4062230,,,,,15.1,,12.30092,-11.25146,-0.27,-1.04,-0.46,2026-03-02T00:00:00,2004-09-28T00:00:00,9/28/2004,1096329600,2026-02-13T00:00:00
203,KIO,-0.056100000000000004,12.0297,12.74476,0.1215,3.94,14,Morningstar US CEF High Yield,68,Kohlberg Kravis Roberts &amp; Co.,False,11.44,-0.03,12.12,2026-03-02T00:00:00,48249T106,KKR Income Opportunities Fund,2026-03-02,XKIOX,Fixed Income - Taxable-High Yield,30.95,468.87,,Monthly,0.57055,0.1215,20.0,7.6427,,,4.09,,719.341,True,False,False,False,False,False,,10.78,12.5,5.12,5.25,-0.64,1.04,,,4.06,2737810,0.09000000000000001,,98.8785,,58.49,,12.06239,-4.74353,-0.42,0.9400000000000001,-0.11,2026-03-02T00:00:00,2013-07-26T00:00:00,7/26/2013,1374796800,2026-02-13T00:00:00
204,KF,-0.1449,2.15322,2.51818,1.381724,180.05,1,Morningstar US CEF Asia Equity,66,JPMorgan Asset Management (Asia Pacific) Limited,False,54.87,-2.31,64.17,2026-03-02T00:00:00,500634209,Korea Fund,2026-03-02,XKFDX,Equity-Asia Equity,5.74,228.169,,Annually,-0.06238,1.381724,40.0,,,,1.75,,266.841,True,True,False,False,False,False,,39.09,40.74,13.9,16.06,52.24,57.43,,,191.32,134280,,,,,,,30.62928,-13.28058,-0.8300000000000001,-1.9300000000000002,-2.02,2026-03-02T00:00:00,1984-08-29T00:00:00,8/29/1984,462585600,2025-12-23T00:00:00
205,LGI,0.051699999999999996,10.02069,9.52795,0.15339999999999998,16.55,5,Morningstar US CEF Global Equity,69,Lazard Asset Management LLC,False,19.32,-0.22,18.37,2026-03-02T00:00:00,52106W103,Lazard Global Total Return and Income,2026-03-02,XLGIX,Equity-Global Equity,9.01,251.41,,Monthly,0.0074,0.15339999999999998,20.0,7.7395,,,2.0,,262.723,True,True,True,False,False,False,,14.02,19.36,8.24,11.14,4.16,14.86,,,33.48,568210,,,,,3.13,,16.95976,-5.29271,3.35,2.02,2.91,2026-03-02T00:00:00,2004-04-28T00:00:00,4/28/2004,1083110400,2026-02-10T00:00:00
206,USA,-0.08839999999999999,10.97561,12.04013,0.18,4.22,10,Morningstar US CEF US Equity,9,ALPS Advisors Inc,True,5.98,-0.01,6.56,2026-03-02T00:00:00,530158104,Liberty All-Star Equity,2026-03-02,XUSAX,Equity-U.S. Equity,2.21,1762.75,,Quarterly,0.02872,0.18,10.0,,,,0.9,,2022.805,True,False,False,False,True,False,,13.44,9.61,8.04,6.54,-1.23,-1.83,,,-3.76,10754730,,,,,,,6.40877,-5.62558,-0.92,0.33,-0.02,2026-03-02T00:00:00,1986-10-31T00:00:00,10/31/1986,531100800,2026-01-22T00:00:00
207,ASG,-0.0928,8.4063,9.26641,0.12,8.2,10,Morningstar US CEF US Equity,9,ALPS Advisors Inc,True,5.18,0.05,5.71,2026-03-02T00:00:00,529900102,Liberty All-Star Growth,2026-03-02,XASGX,Equity-U.S. Equity,0.47000000000000003,320.946,,Quarterly,-0.01801,0.12,10.0,,,,1.18,,360.654,True,False,False,False,True,False,,9.85,8.06,1.78,-1.83,-0.9400000000000001,-1.04,,,6.97,2354120,,,,,,,5.2923,-8.57758,-0.63,1.33,0.2,2026-03-02T00:00:00,1986-03-14T00:00:00,3/14/1986,511142400,2026-01-22T00:00:00
208,SCD,-0.0716,8.31889,8.9608,0.12,8.89,25,Morningstar US CEF Global Allocation,53,"Franklin Templeton Fund Adviser, LLC",True,16.07,0.14,17.31,2026-03-02T00:00:00,50208A102,LMP Capital and Income,2026-03-02,XSCDX,Hybrid-Global Allocation,16.79,368.105,,Monthly,0.24051,0.12,20.0,,,,2.39,,476.509,True,True,False,False,True,False,,17.24,20.45,13.87,15.57,7.14,9.22,,,3.89,813530,13.6,,,,4.25,,15.37377,-6.80595,-0.14,1.27,0.73,2026-03-02T00:00:00,2004-02-24T00:00:00,2/24/2004,1077580800,2026-02-20T00:00:00
209,MXE,-0.1588,1.39024,1.65276,0.2337,47.84,4,Morningstar US CEF Emerging Market Equity,86,Pichardo Asset Management SA De CV,False,14.14,0.0,16.81,2026-03-02T00:00:00,592834105,Mexico Equity & Income,2026-03-02,XMXEX,Equity-Emerging Market Equity,,62.219,,Annually,0.14895,0.2337,12.0,7.969,,0.02,2.13,,73.968,False,True,True,False,False,False,,10.23,15.3,14.05,13.81,13.05,14.22,,,63.73,99970,,,,,,,11.10539,-20.23501,1.4,2.22,2.47,2026-03-02T00:00:00,1990-08-15T00:00:00,8/15/1990,650678400,2025-12-16T00:00:00
210,MXF,-0.13269999999999998,1.55219,1.78971,0.09999999999999999,55.26,4,Morningstar US CEF Emerging Market Equity,62,"Impulsora Del Fondo Mexico, SC",True,22.35,-0.46,25.77,2026-03-02T00:00:00,592835102,Mexico Fund,2026-03-02,XXMXFXX,Equity-Emerging Market Equity,,322.288,,Quarterly,0.36715000000000003,0.09999999999999999,12.0,5.75,,,1.36,,371.605,False,True,True,False,True,False,,13.77,17.34,16.05,17.41,14.19,15.12,,,70.93,528210,,,,,,,18.19621,-15.65409,0.79,0.23,0.32,2026-03-02T00:00:00,1981-06-03T00:00:00,6/3/1981,360374400,2026-01-21T00:00:00
211,MCR,-0.0774,8.02679,8.7,0.04495,7.07,14,Morningstar US CEF High Yield,70,MFS,True,6.2,-0.03,6.72,2026-03-02T00:00:00,552727109,MFS Charter Income,2026-03-02,XMCRX,Fixed Income - Taxable-High Yield,25.32,258.468,,Monthly,0.18246,0.04495,12.0,5.662,,,2.62,,375.146,True,False,False,False,True,False,,7.8100000000000005,7.29,2.88,2.39,1.34,0.79,,,5.85,665800,,,97.6847,,6.49,,6.29789,-6.21914,-1.73,-2.01,-1.8599999999999999,2026-03-02T00:00:00,1989-07-20T00:00:00,7/20/1989,616896000,2026-02-17T00:00:00
212,MGF,-0.057,7.25316,7.69128,0.0191,5.54,15,Morningstar US CEF Investment Grade,70,MFS,True,2.98,-0.01,3.16,2026-03-02T00:00:00,552939100,MFS Government Markets Inc,2026-03-02,XMGFX,Fixed Income - Taxable-Investment Grade,,97.119,,Monthly,0.052700000000000004,0.0191,10.0,3.5460000000000003,,,0.8,,102.985,False,False,False,False,True,False,,4.46,4.74,0.05,-0.23,1.8599999999999999,0.1,,,3.3,662160,,,,,,,3.07438,-3.36185,-2.74,-1.98,-2.24,2026-03-02T00:00:00,1987-05-28T00:00:00,5/28/1987,549158400,2026-02-17T00:00:00
213,CMU,-0.0587,5.16971,5.49237,0.0165,3.45,21,Morningstar US CEF Municipal,70,MFS,False,3.605,-0.02,3.83,2026-03-02T00:00:00,59318E102,MFS High Yield Municipal,2026-03-02,XCMUX,Fixed Income - Municipal-Municipal,34.31,91.901,,Monthly,0.08056,0.0165,10.0,5.2838,,,3.52,,148.637,True,True,True,False,False,False,,6.01,9.55,0.04,0.6,2.75,4.1,,,6.38,669510,23.0,,96.9332,,13.39,8.88,3.43074,-7.56172,1.9500000000000002,1.26,1.82,2026-03-02T00:00:00,1987-03-19T00:00:00,3/19/1987,543110400,2026-02-17T00:00:00
214,CIF,-0.0687,9.58681,10.29381,0.014539999999999999,8.23,14,Morningstar US CEF High Yield,70,MFS,True,1.695,-0.01,1.8199999999999998,2026-03-02T00:00:00,59318T109,MFS Intermediate High Income,2026-03-02,XCIFX,Fixed Income - Taxable-High Yield,31.52,30.344,,Monthly,0.05794,0.014539999999999999,10.0,6.7721,,,3.79,,47.582,True,False,False,False,True,False,,10.18,8.72,3.79,1.6600000000000001,1.04,1.72,,,8.15,567410,,,100.8141,,4.2,2.93,1.71951,-6.24784,-0.54,0.01,-0.52,2026-03-02T00:00:00,1988-07-21T00:00:00,7/21/1988,585446400,2026-02-17T00:00:00
215,MIN,-0.0444,8.52,8.91628,0.01917,5.78,13,Morningstar US CEF Global Income,70,MFS,True,2.58,-0.02,2.7,2026-03-02T00:00:00,55273C107,MFS Intermediate Income,2026-03-02,XMINX,Fixed Income - Taxable-Global Income,,293.599,,Monthly,0.04404,0.01917,10.0,3.8742,,,0.73,,307.255,False,False,False,False,True,False,,5.51,6.3,1.55,1.54,1.43,1.1,,,5.12,2162600,,,,,,,2.65544,-3.13954,-1.6400000000000001,-1.22,-1.2,2026-03-02T00:00:00,1988-03-17T00:00:00,3/17/1988,574560000,2026-02-17T00:00:00
216,CXH,-0.0529,4.69505,4.95747,0.033999999999999996,3.5300000000000002,21,Morningstar US CEF Municipal,70,MFS,False,8.23,0.02,8.69,2026-03-02T00:00:00,59318B108,MFS Investment Grade Municipal,2026-03-02,XCXHX,Fixed Income - Municipal-Municipal,34.3,67.48,,Monthly,0.17345,0.033999999999999996,12.0,5.1665,,,3.54,,108.451,True,True,True,False,False,False,,5.22,8.95,-0.29,0.9500000000000001,2.67,4.2,,,6.2,207010,11.0,,99.327,,13.95,9.31,7.80294,-7.47872,3.21,2.37,2.79,2026-03-02T00:00:00,1989-05-16T00:00:00,5/16/1989,611280000,2026-02-17T00:00:00
217,MMT,-0.0666,8.05169,8.6262,0.033749999999999995,7.7,13,Morningstar US CEF Global Income,70,MFS,True,4.695,-0.02,5.03,2026-03-02T00:00:00,552737108,MFS Multimarket Income,2026-03-02,XMMTX,Fixed Income - Taxable-Global Income,25.58,257.941,,Monthly,0.1287,0.033749999999999995,10.0,5.7005,,,2.86,,371.345,True,True,True,False,True,False,,8.98,10.18,3.61,3.01,1.34,2.75,,,9.69,878290,,,98.6869,,6.86,,4.66991,-7.2033,0.71,0.8300000000000001,0.41000000000000003,2026-03-02T00:00:00,1987-03-12T00:00:00,3/12/1987,542505600,2026-02-17T00:00:00
218,MFM,-0.08070000000000001,4.74465,5.16129,0.024,3.69,21,Morningstar US CEF Municipal,70,MFS,False,5.58,-0.01,6.07,2026-03-02T00:00:00,552738106,MFS Municipal Income,2026-03-02,XMFMX,Fixed Income - Municipal-Municipal,27.89,229.827,,Monthly,0.13056,0.024,10.0,5.243,,,2.83,,346.709,True,True,True,False,False,False,,5.75,8.55,0.46,1.15,2.8200000000000003,3.85,,,6.22,1344120,19.0,,96.9423,,12.41,9.05,5.29227,-10.2355,2.07,1.32,1.78,2026-03-02T00:00:00,1986-11-25T00:00:00,11/25/1986,533260800,2026-02-17T00:00:00
219,CXE,-0.0766,5.16746,5.59585,0.018,3.61,21,Morningstar US CEF Municipal,70,MFS,False,3.8600000000000003,0.02,4.18,2026-03-02T00:00:00,59318D104,MFS® High Income Municipal,2026-03-02,XCXEX,Fixed Income - Municipal-Municipal,34.43,121.689,,Monthly,0.08776,0.018,10.0,5.314,,,3.5300000000000002,,200.978,True,True,True,False,False,False,,5.87,8.02,-0.07,-0.53,2.83,4.77,,,6.49,862290,22.0,,97.1968,,13.33,8.84,3.64837,-10.03701,2.2,1.92,2.21,2026-03-02T00:00:00,1989-02-18T00:00:00,2/18/1989,603763200,2026-02-17T00:00:00
220,CAF,-0.1157,1.27831,1.44557,0.262949,34.9,1,Morningstar US CEF Asia Equity,72,Morgan Stanley,False,18.19,-0.06,20.57,2026-03-02T00:00:00,617468103,Morgan Stanley China A Share,2026-03-02,XCAFX,Equity-Asia Equity,,309.009,,Annually,0.10402,0.262949,20.0,,,,1.63,,349.44,False,True,True,False,False,False,,7.25,9.77,-2.5,-1.6099999999999999,4.59,5.13,,,46.84,302560,,,,,,,15.22367,-14.877040000000001,1.3,0.02,0.79,2026-03-02T00:00:00,2006-09-28T00:00:00,9/28/2006,1159401600,2025-12-19T00:00:00
221,MSD,-0.048100000000000004,7.39827,7.77202,0.15,13.39,12,Morningstar US CEF Emerging Market Income,73,"Morgan Stanley Investment Management, Inc.",False,7.72,-0.01,8.11,2026-03-02T00:00:00,61744H105,Morgan Stanley Emerging Markets Debt,2026-03-02,XMSDX,Fixed Income - Taxable-Emerging Market Income,0.03,156.111,,Quarterly,0.33489,0.15,15.0,6.5817,,,1.32,,163.997,True,True,False,False,False,False,,13.46,17.93,3.93,6.21,3.43,4.6,,,3.31,975960,,,,,,,7.5779,-1.97315,-0.6900000000000001,0.55,0.49,2026-03-02T00:00:00,1993-07-23T00:00:00,7/23/1993,743385600,2025-12-19T00:00:00
222,EDD,-0.0226,8.40065,8.595040000000001,0.13,32.9,12,Morningstar US CEF Emerging Market Income,73,"Morgan Stanley Investment Management, Inc.",False,6.05,-0.04,6.19,2026-03-02T00:00:00,617477104,Morgan Stanley Emrgng Mkts Domestic Debt,2026-03-02,XEDDX,Fixed Income - Taxable-Emerging Market Income,13.07,389.959,,Quarterly,0.25074,0.13,20.0,6.5087,,,2.18,,458.983,True,True,True,False,False,False,,15.77,21.64,5.44,9.1,6.79,12.15,,,40.81,3278300,,,,,,,5.27642,-6.25634,1.74,1.4100000000000001,1.5,2026-03-02T00:00:00,2007-04-24T00:00:00,4/24/2007,1177372800,2025-12-19T00:00:00
223,IIF,-0.1052,7.5683,8.4583,1.985164,7.74,1,Morningstar US CEF Asia Equity,73,"Morgan Stanley Investment Management, Inc.",False,23.47,-0.38,26.23,2026-03-02T00:00:00,61745C105,Morgan Stanley India Investment,2026-03-02,XIIFX,Equity-Asia Equity,,223.782,,Annually,-0.10425,1.985164,15.0,,,,1.31,,250.098,False,False,True,False,False,False,,13.38,18.21,9.26,11.86,-4.23,-4.52,,,10.89,322980,,,,,,,26.0449,-11.23891,0.5,-0.37,0.4,2026-03-02T00:00:00,1994-02-25T00:00:00,2/25/1994,762134400,2025-12-19T00:00:00
224,NML,-0.09609999999999999,6.12052,6.77101,0.0584,21.83,6,Morningstar US CEF MLP,74,Neuberger Berman,False,10.35,0.13,11.45,2026-03-02T00:00:00,64129H104,NB Energy Infra and Income Fund Inc,2026-03-02,XNMLX,Equity-MLP,21.19,586.42,,Monthly,-0.00309,0.0584,20.0,,,,1.07,,823.187,True,True,True,False,False,False,,21.68,23.43,25.22,30.33,20.41,21.78,,,23.8,1854510,,,,,,,8.67091,-9.976140000000001,0.41000000000000003,1.4,0.88,2026-03-02T00:00:00,2013-03-26T00:00:00,3/26/2013,1364256000,2026-02-17T00:00:00
225,NBXG,-0.1331,9.12548,10.52632,0.12,13.94,10,Morningstar US CEF US Equity,74,Neuberger Berman,False,13.68,0.2,15.78,2026-03-02T00:00:00,64133Q108,Neuberger Brmn Nxt Gnrtn Cnnctvty,2026-03-02,XNBGX,Equity-U.S. Equity,,1077.457,,Monthly,-0.02834,0.12,20.0,,,,1.35,,1242.856,False,False,False,False,False,False,,18.08,21.9,,,-3.87,-5.03,,,12.74,2053800,,,,,,,13.993030000000001,-11.78091,-1.25,-0.31,-0.91,2026-03-02T00:00:00,2021-05-25T00:00:00,5/25/2021,1621900800,2026-02-17T00:00:00
226,NHS,0.0706,15.04155,14.04916,0.0905,8.07,14,Morningstar US CEF High Yield,74,Neuberger Berman,False,7.73,0.01,7.22,2026-03-02T00:00:00,64128C106,Neuberger High Yield Strategies,2026-03-02,XNHSX,Fixed Income - Taxable-High Yield,30.99,242.326,,Monthly,0.20924,0.0905,15.0,7.0928,,,3.39,,327.999,True,True,True,False,False,False,,9.26,12.44,2.5,4.77,0.8300000000000001,6.36,,,14.01,1625700,,,101.5439,,4.59,,7.47321,0.24417000000000003,3.29,1.8599999999999999,2.63,2026-03-02T00:00:00,2003-07-28T00:00:00,7/28/2003,1059350400,2026-02-17T00:00:00
227,NBH,-0.0795,5.67721,6.16736,0.054169999999999996,2.76,21,Morningstar US CEF Municipal,74,Neuberger Berman,False,10.54,0.03,11.45,2026-03-02T00:00:00,64124P101,Neuberger Municipal Fund,2026-03-02,XNBHX,Fixed Income - Municipal-Municipal,40.19,312.174,,Monthly,0.11119,0.054169999999999996,15.0,5.0198,0.2497,18.59,3.87,,567.027,True,True,True,True,False,False,,4.28,6.16,-0.46,-2.55,3.2,4.93,,,4.41,949490,7.8,0.009340000000000001,99.2138,,15.0,,10.16346,-9.24408,1.29,0.73,1.13,2026-03-02T00:00:00,2002-09-27T00:00:00,9/27/2002,1033084800,2026-02-27T00:00:00
228,NRO,-0.07490000000000001,11.20958,12.1165,0.0312,4.11,7,Morningstar US CEF Real Estate,74,Neuberger Berman,False,3.09,0.0,3.34,2026-03-02T00:00:00,64190A103,Neuberger Real Estate Securities Income,2026-03-02,XNROX,Equity-Real Estate,24.86,195.788,,Monthly,0.02449,0.0312,15.0,,,,3.12,,281.629,True,False,False,False,False,False,,9.41,9.28,4.17,4.0,6.7,3.7199999999999998,,,2.93,2238390,,,,,,,3.15743,-4.73587,-1.69,-0.72,-1.18,2026-03-02T00:00:00,2003-10-31T00:00:00,10/31/2003,1067558400,2026-02-17T00:00:00
229,GF,-0.08380000000000001,1.99539,2.17785,0.1298,29.05,9,Morningstar US CEF Single Country Equity,40,DWS,False,11.92,-0.1,13.01,2026-03-02T00:00:00,644465106,New Germany,2026-03-02,XGFNX,Equity-Single-Country Equity,9.65,192.863,,Semi-Annually,0.12897,0.1298,20.0,,,,1.36,,232.978,True,True,True,False,False,False,,8.83,10.42,-2.56,-1.26,5.67,5.25,,,34.71,190150,,,,,,,11.27913,-10.73049,1.94,2.18,2.24,2026-03-02T00:00:00,1990-01-30T00:00:00,1/30/1990,633657600,2025-12-30T00:00:00
230,NVG,0.018500000000000003,7.30354,7.17095,0.079,3.64,21,Morningstar US CEF Municipal,79,"Nuveen Fund Advisors, LLC.",False,13.22,-0.08,12.98,2026-03-02T00:00:00,67071L106,Nuveen AMT-Free Muni Credit Inc,2026-03-02,XNVGX,Fixed Income - Municipal-Municipal,41.22,2822.766,-0.02,Monthly,0.30153,0.079,15.0,4.9327000000000005,,,3.64,,4715.29,True,True,True,False,False,False,,5.72,11.18,0.15,1.81,3.5300000000000002,6.35,,,11.29,5374230,21.8,3.06,93.1623,,15.25,9.52,12.26943,-3.18941,2.07,0.91,1.52,2026-03-02T00:00:00,2002-03-25T00:00:00,3/25/2002,1017014400,2026-02-13T00:00:00
