,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
187,IQI,-0.0193,7.30183,7.44543,0.0631,3.54,21,Morningstar US CEF Municipal,63,"Invesco Advisers, Inc",False,10.17,0.02,10.37,2026-02-27T00:00:00,46133G107,Invesco Quality Municipal Income Trust,2026-02-27,XIQIX,Fixed Income - Municipal-Municipal,34.29,537.828,0.026000000000000002,Monthly,0.23705,0.0631,15.0,5.9664,,,2.95,,834.535,True,True,True,False,False,False,,4.99,9.26,-0.01,1.53,2.92,3.38,,,9.05,1650140,15.16,,94.9295,,11.43,,9.71396,-4.37426,1.16,-0.26,0.62,2026-02-27T00:00:00,1992-09-29T00:00:00,9/29/1992,717724800,2026-02-17T00:00:00
188,VVR,-0.1121,13.10345,14.75728,0.038,2.05,19,Morningstar US CEF Senior Loans,63,"Invesco Advisers, Inc",False,3.09,-0.07,3.48,2026-02-27T00:00:00,46131H107,Invesco Senior Income,2026-02-27,XVVRX,Fixed Income - Taxable-Senior Loans,35.2,475.628,-0.044000000000000004,Monthly,0.17412,0.038,10.0,,,,5.32,,826.679,True,False,False,False,False,False,,7.01,4.44,5.66,5.51,-0.97,-3.2800000000000002,,,-15.2,9656540,,,,,,,3.52107,-4.58154,-1.45,-2.48,-1.69,2026-02-27T00:00:00,1998-06-24T00:00:00,6/24/1998,898646400,2026-02-17T00:00:00
189,VGM,-0.0066,7.32011,7.36882,0.06459999999999999,3.17,21,Morningstar US CEF Municipal,63,"Invesco Advisers, Inc",False,10.52,0.01,10.59,2026-02-27T00:00:00,46131M106,Invesco Tr Inv Gr Muni,2026-02-27,XVGMX,Fixed Income - Municipal-Municipal,37.08,570.52,-0.018000000000000002,Monthly,0.23011,0.06459999999999999,15.0,5.7673,,,3.13,,912.701,True,True,True,False,False,False,,4.88,9.39,-0.04,1.25,2.69,2.7,,,10.94,2154610,17.1,,97.8517,,12.77,,9.94586,-4.19312,1.46,0.08,0.9500000000000001,2026-02-27T00:00:00,1992-01-24T00:00:00,1/24/1992,696211200,2026-02-17T00:00:00
190,VTN,0.038599999999999995,7.3722,7.09845,0.06849999999999999,3.05,23,Morningstar US CEF Municipal-NY,63,"Invesco Advisers, Inc",False,11.58,-0.11,11.15,2026-02-27T00:00:00,46131T101,Invesco Tr Inv Gr NY,2026-02-27,XVTNX,Fixed Income - Municipal-Municipal - NY,31.45,169.241,0.01,Monthly,0.26908,0.06849999999999999,15.0,5.2325,,,3.39,,237.736,True,True,True,False,False,False,,4.31,11.31,0.17,3.19,3.48,1.85,,,16.8,433080,28.4,,91.0814,,13.69,,10.7858,-0.5951700000000001,0.9500000000000001,-1.97,0.3,2026-02-27T00:00:00,1992-03-27T00:00:00,3/27/1992,701654400,2026-02-17T00:00:00
191,IIM,0.0387,7.31383,7.0411,0.0771,3.39,21,Morningstar US CEF Municipal,63,"Invesco Advisers, Inc",False,13.14,0.06,12.65,2026-02-27T00:00:00,46132P108,Invesco Value Muni Income,2026-02-27,XIIMX,Fixed Income - Municipal-Municipal,35.49,618.479,-0.011000000000000001,Monthly,0.2869,0.0771,15.0,6.0299,,,2.97,,922.995,True,True,True,False,False,False,,4.8,9.35,0.14,2.52,2.7800000000000002,7.98,,,13.57,1359400,16.14,,95.3202,,11.14,,12.09186,-2.73033,2.65,2.62,3.42,2026-02-27T00:00:00,1993-02-26T00:00:00,2/26/1993,730684800,2026-02-17T00:00:00
192,JOF,-0.1043,7.70746,8.60469,0.0887,54.91,1,Morningstar US CEF Asia Equity,77,Nomura Asset Management Co Ltd,False,12.37,-0.07,13.81,2026-02-27T00:00:00,47109U104,Japan Smaller Cap Fund,2026-02-27,XXJOFXX,Equity-Asia Equity,0.0,350.49,,Monthly,0.06092,0.0887,12.0,,,,1.3,,391.291,True,True,True,False,False,False,,24.32,28.2,10.33,11.48,15.79,13.33,,,67.09,748730,,,,,,,10.06661,-11.31966,0.4,-0.4,-0.51,2026-02-27T00:00:00,1990-03-21T00:00:00,3/21/1990,637977600,2026-02-13T00:00:00
193,BTO,-0.0357,7.03083,7.29108,0.65,11.0,8,Morningstar US CEF Sector Equity,65,John Hancock Investment Management LLC,True,35.66,-1.8,36.98,2026-02-27T00:00:00,409735206,JHancock Financial Opportunities,2026-02-27,XBTOX,Equity-Sector Equity,15.08,706.073,0.0,Quarterly,0.21668,0.65,20.0,4.9165,,,2.42,,862.209,True,True,False,False,True,False,,11.83,9.24,9.69,7.83,2.61,1.65,,,7.75,450720,,,,,38.99,,34.92804,0.6563800000000001,-1.7000000000000002,-1.27,-1.11,2026-02-27T00:00:00,1994-08-18T00:00:00,8/18/1994,777168000,2025-12-11T00:00:00
194,JHS,-0.08109999999999999,5.82194,6.33564,0.18309999999999998,7.49,15,Morningstar US CEF Investment Grade,65,John Hancock Investment Management LLC,False,11.56,-0.01,12.58,2026-02-27T00:00:00,410123103,JHancock Income Secs,2026-02-27,XJHSX,Fixed Income - Taxable-Investment Grade,38.39,134.635,0.0,Quarterly,0.27142,0.18309999999999998,15.3,5.3544,,,4.41,,237.814,True,True,False,False,False,False,,6.53,6.47,-0.21,-0.84,1.78,-1.28,,,6.74,146490,,,100.6023,,6.85,4.15,11.46268,-6.54016,-1.78,-2.24,-2.13,2026-02-27T00:00:00,1973-02-14T00:00:00,2/14/1973,98496000,2025-12-11T00:00:00
195,JHI,-0.062400000000000004,9.89559,10.55387,0.3649,7.22,15,Morningstar US CEF Investment Grade,64,John Hancock,False,13.83,-0.1,14.75,2026-02-27T00:00:00,410142103,JHancock Investors,2026-02-27,XJHIX,Fixed Income - Taxable-Investment Grade,40.25,120.937,0.0,Quarterly,0.5403600000000001,0.3649,21.06,6.0957,,,4.59,,215.882,True,True,True,False,False,False,,9.6,10.17,2.88,3.16,0.75,1.17,,,7.28,222570,6.53,,100.7637,,6.17,,13.72675,-6.57347,0.28,0.23,0.07,2026-02-27T00:00:00,1971-01-29T00:00:00,1/29/1971,33955200,2025-12-11T00:00:00
196,HPI,0.005,9.2394,9.19355,0.1235,7.68,18,Morningstar US CEF Preferreds,65,John Hancock Investment Management LLC,False,16.12,-0.05,16.04,2026-02-27T00:00:00,41013W108,JHancock Preferred Income,2026-02-27,XHPIX,Fixed Income - Taxable-Preferreds,37.45,431.487,0.0,Monthly,0.53229,0.1235,25.0,5.0084,,,4.48,,686.445,True,False,False,False,False,False,,8.62,7.8,5.37,5.75,1.98,0.33,,,2.03,572810,,,104.5497,,91.45,,16.38388,2.62864,-0.9500000000000001,-0.9,-1.23,2026-02-27T00:00:00,2002-08-27T00:00:00,8/27/2002,1030406400,2026-02-12T00:00:00
197,HPF,0.015700000000000002,9.32075,9.17647,0.1235,7.74,18,Morningstar US CEF Preferreds,65,John Hancock Investment Management LLC,False,16.15,-0.03,15.9,2026-02-27T00:00:00,41013X106,JHancock Preferred Income II,2026-02-27,XHPFX,Fixed Income - Taxable-Preferreds,37.55,349.172,0.0,Monthly,0.53236,0.1235,25.0,5.0643,,,4.51,,550.467,True,False,False,False,False,False,,8.72,8.05,5.59,6.31,2.01,2.07,,,3.74,370140,,,104.4944,,90.07,,16.19569,2.3361,-0.53,0.09,-0.62,2026-02-27T00:00:00,2002-11-29T00:00:00,11/29/2002,1038528000,2026-02-12T00:00:00
198,HPS,0.0328,9.22432,8.93099,0.11,7.71,18,Morningstar US CEF Preferreds,65,John Hancock Investment Management LLC,False,14.78,-0.05,14.31,2026-02-27T00:00:00,41021P103,JHancock Preferred Income III,2026-02-27,XHPSX,Fixed Income - Taxable-Preferreds,37.38,474.598,0.0,Monthly,0.47974,0.11,25.0,5.028,,,4.47,,733.806,True,True,True,False,False,False,,8.7,8.84,5.62,6.5600000000000005,1.97,4.15,,,5.38,644280,,,104.6316,,86.67,,14.6868,3.12087,0.09,1.8,-0.09,2026-02-27T00:00:00,2003-06-18T00:00:00,6/18/2003,1055894400,2026-02-12T00:00:00
199,PDT,-0.1013,6.49636,7.2901299999999996,0.0818,17.63,18,Morningstar US CEF Preferreds,64,John Hancock,True,13.58,0.04,15.11,2026-02-27T00:00:00,41013T105,JHancock Premium Dividend Fund,2026-02-27,XPDTX,Fixed Income - Taxable-Preferreds,33.46,667.935,0.0,Monthly,0.30597,0.0818,12.0,4.441,,,4.32,,1116.889,True,True,False,False,True,False,,14.59,10.58,11.45,7.63,9.88,8.29,,,13.01,1246310,,,103.1319,,76.11,,13.0,-6.25853,-1.74,-1.28,-1.32,2026-02-27T00:00:00,1989-12-21T00:00:00,12/21/1989,630201600,2026-02-12T00:00:00
200,HTD,-0.0724,6.79814,7.32895,0.158,17.96,26,Morningstar US CEF US Allocation,65,John Hancock Investment Management LLC,True,25.87,0.06,27.89,2026-02-27T00:00:00,41013V100,JHancock Tax-Advantaged Dividend Inc,2026-02-27,XHTDX,Hybrid-U.S. Allocation,30.22,916.621,0.0,Monthly,0.56132,0.158,20.0,4.3568,,,3.58,,1416.094,True,True,False,False,True,False,,15.28,12.45,12.66,12.16,10.87,10.76,,,18.8,711860,,,106.5427,,68.76,,23.86854,-6.70401,-0.42,-0.33,-0.8300000000000001,2026-02-27T00:00:00,2004-02-27T00:00:00,2/27/2004,1077840000,2026-02-12T00:00:00
201,HEQ,-0.11,7.7459299999999995,8.70322,0.25,16.53,5,Morningstar US CEF Global Equity,65,John Hancock Investment Management LLC,True,11.49,0.0,12.91,2026-02-27T00:00:00,47804L102,John Hancock Diversified Income Fund,2026-02-27,XHEQX,Equity-Global Equity,,138.957,,Quarterly,0.27796,0.25,20.0,6.8274,,,1.31,,156.13,False,True,True,False,True,False,,12.45,9.51,9.03,9.58,5.82,6.88,,,19.3,333830,,,99.4099,,,,10.65039,-11.56477,0.84,0.51,0.93,2026-02-27T00:00:00,2011-05-26T00:00:00,5/26/2011,1306368000,2025-12-11T00:00:00
202,KYN,-0.1025,6.41509,7.14786,0.08499999999999999,16.93,6,Morningstar US CEF MLP,67,"KA Fund Advisors, LLC",False,14.27,0.11,15.9,2026-02-27T00:00:00,486606106,Kayne Anderson Energy Infrastructure,2026-02-27,XKYNX,Equity-MLP,24.18,2413.429,,Monthly,0.31841,0.08499999999999999,25.0,7.259,,,3.3,,3546.882,True,True,True,False,False,False,,25.94,27.98,24.58,26.54,18.62,16.77,,,20.89,4079590,,,,,15.1,,12.2949,-11.24995,0.6900000000000001,0.31,0.7000000000000001,2026-02-27T00:00:00,2004-09-28T00:00:00,9/28/2004,1096329600,2026-02-13T00:00:00
203,KIO,-0.055999999999999994,12.0,12.71142,0.1215,3.94,14,Morningstar US CEF High Yield,68,Kohlberg Kravis Roberts &amp; Co.,False,11.47,-0.06,12.15,2026-02-27T00:00:00,48249T106,KKR Income Opportunities Fund,2026-02-27,XKIOX,Fixed Income - Taxable-High Yield,30.89,470.1,,Monthly,0.57055,0.1215,20.0,7.6427,,,4.09,,720.571,True,False,False,False,False,False,,10.78,12.5,5.12,5.25,-0.64,1.04,,,4.06,2750430,0.09000000000000001,,98.8785,,58.49,,12.066230000000001,-4.74198,-0.42,0.99,-0.13,2026-02-27T00:00:00,2013-07-26T00:00:00,7/26/2013,1374796800,2026-02-13T00:00:00
204,KF,-0.1114,2.1471999999999998,2.41645,1.381724,180.05,1,Morningstar US CEF Asia Equity,66,JPMorgan Asset Management (Asia Pacific) Limited,False,57.18,-0.02,64.35,2026-02-27T00:00:00,500634209,Korea Fund,2026-02-27,XKFDX,Equity-Asia Equity,5.74,237.774,,Annually,0.06947,1.381724,40.0,,,,1.75,,267.59,True,True,True,False,False,False,,39.09,40.74,13.9,16.06,52.24,57.43,,,191.32,133910,,,,,,,30.49719,-13.27592,1.45,1.22,1.47,2026-02-27T00:00:00,1984-08-29T00:00:00,8/29/1984,462585600,2025-12-23T00:00:00
205,LGI,0.0455,9.84912,9.42068,0.15339999999999998,16.55,5,Morningstar US CEF Global Equity,69,Lazard Asset Management LLC,False,19.54,-0.01,18.69,2026-02-27T00:00:00,52106W103,Lazard Global Total Return and Income,2026-02-27,XLGIX,Equity-Global Equity,8.87,254.273,,Monthly,0.0074,0.15339999999999998,20.0,7.7395,,,2.0,,266.887,True,True,True,False,False,False,,14.02,19.36,8.24,11.14,4.16,14.86,,,33.48,570160,,,,,3.13,,16.94857,-5.33295,3.23,1.97,2.81,2026-02-27T00:00:00,2004-04-28T00:00:00,4/28/2004,1083110400,2026-02-10T00:00:00
206,USA,-0.0897,10.94225,12.02003,0.18,4.22,10,Morningstar US CEF US Equity,9,ALPS Advisors Inc,True,5.99,0.01,6.58,2026-02-27T00:00:00,530158104,Liberty All-Star Equity,2026-02-27,XUSAX,Equity-U.S. Equity,2.2,1765.698,,Quarterly,0.02872,0.18,10.0,,,,0.9,,2028.836,True,False,False,False,True,False,,13.44,9.61,8.04,6.54,-1.23,-1.83,,,-3.76,10799710,,,,,,,6.41241,-5.6132100000000005,-0.96,0.16,-0.17,2026-02-27T00:00:00,1986-10-31T00:00:00,10/31/1986,531100800,2026-01-22T00:00:00
207,ASG,-0.0984,8.43585,9.35673,0.12,8.2,10,Morningstar US CEF US Equity,9,ALPS Advisors Inc,True,5.13,-0.07,5.6899999999999995,2026-02-27T00:00:00,529900102,Liberty All-Star Growth,2026-02-27,XASGX,Equity-U.S. Equity,0.48,317.848,,Quarterly,-0.01801,0.12,10.0,,,,1.18,,359.396,True,False,False,False,True,False,,9.85,8.06,1.78,-1.83,-0.9400000000000001,-1.04,,,6.97,2363350,,,,,,,5.29253,-8.57487,-1.1400000000000001,0.16,-0.5,2026-02-27T00:00:00,1986-03-14T00:00:00,3/14/1986,511142400,2026-01-22T00:00:00
208,SCD,-0.0765,8.34783,9.03955,0.12,8.89,25,Morningstar US CEF Global Allocation,53,"Franklin Templeton Fund Adviser, LLC",True,15.93,0.01,17.25,2026-02-27T00:00:00,50208A102,LMP Capital and Income,2026-02-27,XSCDX,Hybrid-Global Allocation,16.84,364.898,,Monthly,0.24051,0.12,20.0,,,,2.39,,475.134,True,True,False,False,True,False,,17.24,20.45,13.87,15.57,7.14,9.22,,,3.89,818330,13.6,,,,4.25,,15.37714,-6.80457,-0.32,0.96,0.41000000000000003,2026-02-27T00:00:00,2004-02-24T00:00:00,2/24/2004,1077580800,2026-02-20T00:00:00
209,MXE,-0.1588,1.39024,1.65276,0.2337,47.84,4,Morningstar US CEF Emerging Market Equity,86,Pichardo Asset Management SA De CV,False,14.14,0.28,16.81,2026-02-27T00:00:00,592834105,Mexico Equity & Income,2026-02-27,XMXEX,Equity-Emerging Market Equity,,62.219,,Annually,0.14895,0.2337,12.0,7.969,,0.02,2.13,,73.968,False,True,True,False,False,False,,10.23,15.3,14.05,13.81,13.05,14.22,,,63.73,100040,,,,,,,11.08493,-20.25175,1.4100000000000001,2.33,2.55,2026-02-27T00:00:00,1990-08-15T00:00:00,8/15/1990,650678400,2025-12-16T00:00:00
210,MXF,-0.1234,1.53728,1.7536200000000002,0.09999999999999999,55.26,4,Morningstar US CEF Emerging Market Equity,62,"Impulsora Del Fondo Mexico, SC",True,22.81,0.01,26.02,2026-02-27T00:00:00,592835102,Mexico Fund,2026-02-27,XXMXFXX,Equity-Emerging Market Equity,,328.922,,Quarterly,0.36715000000000003,0.09999999999999999,12.0,5.75,,,1.36,,375.21,False,True,True,False,True,False,,13.77,17.34,16.05,17.41,14.19,15.12,,,70.93,532940,,,,,,,18.1648,-15.66326,1.1,1.75,1.83,2026-02-27T00:00:00,1981-06-03T00:00:00,6/3/1981,360374400,2026-01-21T00:00:00
211,MCR,-0.07429999999999999,8.01486,8.65811,0.04495,7.07,14,Morningstar US CEF High Yield,70,MFS,True,6.23,0.02,6.73,2026-02-27T00:00:00,552727109,MFS Charter Income,2026-02-27,XMCRX,Fixed Income - Taxable-High Yield,25.3,259.719,,Monthly,0.18246,0.04495,12.0,5.662,,,2.62,,375.563,True,False,False,False,True,False,,7.8100000000000005,7.29,2.88,2.39,1.34,0.79,,,5.85,667230,,,97.6847,,6.49,,6.29869,-6.21329,-1.3900000000000001,-1.47,-1.5,2026-02-27T00:00:00,1989-07-20T00:00:00,7/20/1989,616896000,2026-02-17T00:00:00
212,MGF,-0.059699999999999996,7.19245,7.6495,0.01906,5.54,15,Morningstar US CEF Investment Grade,70,MFS,True,2.99,-0.02,3.18,2026-02-27T00:00:00,552939100,MFS Government Markets Inc,2026-02-27,XMGFX,Fixed Income - Taxable-Investment Grade,,97.445,,Monthly,0.052700000000000004,0.01906,10.0,3.5460000000000003,,,0.8,,103.637,False,False,False,False,True,False,,4.46,4.74,0.05,-0.23,1.8599999999999999,0.1,,,3.3,666590,,,,,,,3.07491,-3.3528700000000002,-3.11,-2.2800000000000002,-2.64,2026-02-27T00:00:00,1987-05-28T00:00:00,5/28/1987,549158400,2026-02-17T00:00:00
213,CMU,-0.057300000000000004,5.15625,5.46961,0.0165,3.45,21,Morningstar US CEF Municipal,70,MFS,False,3.62,0.0,3.84,2026-02-27T00:00:00,59318E102,MFS High Yield Municipal,2026-02-27,XCMUX,Fixed Income - Municipal-Municipal,34.25,92.284,,Monthly,0.08056,0.0165,10.0,5.2838,,,3.52,,148.892,True,True,True,False,False,False,,6.01,9.55,0.04,0.6,2.75,4.1,,,6.38,672060,23.0,,96.9332,,13.39,8.88,3.43072,-7.56821,2.14,1.52,2.08,2026-02-27T00:00:00,1987-03-19T00:00:00,3/19/1987,543110400,2026-02-17T00:00:00
214,CIF,-0.071,9.58689,10.32,0.01462,8.23,14,Morningstar US CEF High Yield,70,MFS,True,1.7000000000000002,0.0,1.83,2026-02-27T00:00:00,59318T109,MFS Intermediate High Income,2026-02-27,XCIFX,Fixed Income - Taxable-High Yield,31.41,30.433,,Monthly,0.05794,0.01462,10.0,6.7721,,,3.79,,47.761,True,False,False,False,True,False,,10.18,8.72,3.79,1.6600000000000001,1.04,1.72,,,8.15,569300,,,100.8141,,4.2,2.93,1.71968,-6.24545,-0.75,-0.33,-0.76,2026-02-27T00:00:00,1988-07-21T00:00:00,7/21/1988,585446400,2026-02-17T00:00:00
215,MIN,-0.0406,8.48856,8.84769,0.01917,5.78,13,Morningstar US CEF Global Income,70,MFS,True,2.6,0.01,2.71,2026-02-27T00:00:00,55273C107,MFS Intermediate Income,2026-02-27,XMINX,Fixed Income - Taxable-Global Income,,295.875,,Monthly,0.04404,0.01917,10.0,3.8742,,,0.73,,308.393,False,False,False,False,True,False,,5.51,6.3,1.55,1.54,1.43,1.1,,,5.12,2170870,,,,,,,2.6559,-3.13452,-1.16,-0.72,-0.78,2026-02-27T00:00:00,1988-03-17T00:00:00,3/17/1988,574560000,2026-02-17T00:00:00
216,CXH,-0.059000000000000004,4.67354,4.96683,0.033999999999999996,3.5300000000000002,21,Morningstar US CEF Municipal,70,MFS,False,8.2145,0.0,8.73,2026-02-27T00:00:00,59318B108,MFS Investment Grade Municipal,2026-02-27,XCXHX,Fixed Income - Municipal-Municipal,34.2,67.352,,Monthly,0.17345,0.033999999999999996,12.0,5.1665,,,3.54,,108.779,True,True,True,False,False,False,,5.22,8.95,-0.29,0.9500000000000001,2.67,4.2,,,6.2,207720,11.0,,99.327,,13.95,9.31,7.80256,-7.4871300000000005,2.37,1.43,1.96,2026-02-27T00:00:00,1989-05-16T00:00:00,5/16/1989,611280000,2026-02-17T00:00:00
217,MMT,-0.0673,8.0198,8.59873,0.033749999999999995,7.7,13,Morningstar US CEF Global Income,70,MFS,True,4.71,0.01,5.05,2026-02-27T00:00:00,552737108,MFS Multimarket Income,2026-02-27,XMMTX,Fixed Income - Taxable-Global Income,25.51,258.765,,Monthly,0.1287,0.033749999999999995,10.0,5.7005,,,2.86,,372.444,True,True,True,False,True,False,,8.98,10.18,3.61,3.01,1.34,2.75,,,9.69,883470,,,98.6869,,6.86,,4.66985,-7.20539,0.62,0.72,0.3,2026-02-27T00:00:00,1987-03-12T00:00:00,3/12/1987,542505600,2026-02-17T00:00:00
218,MFM,-0.0836,4.72131,5.15206,0.024,3.69,21,Morningstar US CEF Municipal,70,MFS,False,5.59,0.03,6.1,2026-02-27T00:00:00,552738106,MFS Municipal Income,2026-02-27,XMFMX,Fixed Income - Municipal-Municipal,27.79,230.239,,Monthly,0.13056,0.024,10.0,5.243,,,2.83,,347.945,True,True,True,False,False,False,,5.75,8.55,0.46,1.15,2.8200000000000003,3.85,,,6.22,1347830,19.0,,96.9423,,12.41,9.05,5.29216,-10.24382,1.81,1.01,1.5,2026-02-27T00:00:00,1986-11-25T00:00:00,11/25/1986,533260800,2026-02-17T00:00:00
219,CXE,-0.0857,5.14286,5.625,0.018,3.61,21,Morningstar US CEF Municipal,70,MFS,False,3.84,0.01,4.2,2026-02-27T00:00:00,59318D104,MFS® High Income Municipal,2026-02-27,XCXEX,Fixed Income - Municipal-Municipal,34.32,121.059,,Monthly,0.08776,0.018,10.0,5.314,,,3.5300000000000002,,201.608,True,True,True,False,False,False,,5.87,8.02,-0.07,-0.53,2.83,4.77,,,6.49,864660,22.0,,97.1968,,13.33,8.84,3.6482200000000002,-10.04617,1.37,0.78,1.16,2026-02-27T00:00:00,1989-02-18T00:00:00,2/18/1989,603763200,2026-02-17T00:00:00
220,CAF,-0.1106,1.28143,1.44082,0.262949,34.9,1,Morningstar US CEF Asia Equity,72,Morgan Stanley,False,18.25,0.04,20.52,2026-02-27T00:00:00,617468103,Morgan Stanley China A Share,2026-02-27,XCAFX,Equity-Asia Equity,,310.028,,Annually,0.10402,0.262949,20.0,,,,1.63,,348.591,False,True,True,False,False,False,,7.25,9.77,-2.5,-1.6099999999999999,4.59,5.13,,,46.84,300230,,,,,,,15.20233,-14.88975,1.5,0.43,1.08,2026-02-27T00:00:00,2006-09-28T00:00:00,9/28/2006,1159401600,2025-12-19T00:00:00
221,MSD,-0.051500000000000004,7.36196,7.76197,0.15,13.39,12,Morningstar US CEF Emerging Market Income,73,"Morgan Stanley Investment Management, Inc.",False,7.73,0.0,8.15,2026-02-27T00:00:00,61744H105,Morgan Stanley Emerging Markets Debt,2026-02-27,XMSDX,Fixed Income - Taxable-Emerging Market Income,0.03,156.313,,Quarterly,0.33489,0.15,15.0,6.5817,,,1.32,,164.806,True,True,False,False,False,False,,13.46,17.93,3.93,6.21,3.43,4.6,,,3.31,979320,,,,,,,7.57989,-1.96225,-0.77,0.33,0.21,2026-02-27T00:00:00,1993-07-23T00:00:00,7/23/1993,743385600,2025-12-19T00:00:00
222,EDD,-0.0318,8.26709,8.53859,0.13,32.9,12,Morningstar US CEF Emerging Market Income,73,"Morgan Stanley Investment Management, Inc.",False,6.09,0.03,6.29,2026-02-27T00:00:00,617477104,Morgan Stanley Emrgng Mkts Domestic Debt,2026-02-27,XEDDX,Fixed Income - Taxable-Emerging Market Income,12.89,392.537,,Quarterly,0.25074,0.13,20.0,6.5087,,,2.18,,465.429,True,True,True,False,False,False,,15.77,21.64,5.44,9.1,6.79,12.15,,,40.81,3292050,,,,,,,5.27159,-6.27171,1.35,0.84,1.0,2026-02-27T00:00:00,2007-04-24T00:00:00,4/24/2007,1177372800,2025-12-19T00:00:00
223,IIF,-0.10769999999999999,7.42673,8.32354,1.985164,7.74,1,Morningstar US CEF Asia Equity,73,"Morgan Stanley Investment Management, Inc.",False,23.85,-0.19,26.73,2026-02-27T00:00:00,61745C105,Morgan Stanley India Investment,2026-02-27,XIIFX,Equity-Asia Equity,,227.405,,Annually,-0.10425,1.985164,15.0,,,,1.31,,254.865,False,False,True,False,False,False,,13.38,18.21,9.26,11.86,-4.23,-4.52,,,10.89,323210,,,,,,,26.04379,-11.24166,0.32,-0.77,0.1,2026-02-27T00:00:00,1994-02-25T00:00:00,2/25/1994,762134400,2025-12-19T00:00:00
224,NML,-0.0916,6.22933,6.85714,0.0584,21.18,6,Morningstar US CEF MLP,74,Neuberger Berman,False,10.22,0.25,11.25,2026-02-27T00:00:00,64129H104,NB Energy Infra and Income Fund Inc,2026-02-27,XNMLX,Equity-MLP,21.49,579.054,,Monthly,-0.00309,0.0584,20.0,,,,1.07,,811.856,True,True,True,False,False,False,,21.46,23.19,25.08,30.18,19.77,21.05,,,23.06,1862210,,,,,,,8.66554,-9.97757,0.9,2.16,1.37,2026-02-27T00:00:00,2013-03-26T00:00:00,3/26/2013,1364256000,2026-01-15T00:00:00
225,NBXG,-0.1425,9.16031,10.68249,0.12,13.94,10,Morningstar US CEF US Equity,74,Neuberger Berman,False,13.48,0.03,15.72,2026-02-27T00:00:00,64133Q108,Neuberger Brmn Nxt Gnrtn Cnnctvty,2026-02-27,XNBGX,Equity-U.S. Equity,,1061.705,,Monthly,-0.02834,0.12,20.0,,,,1.35,,1238.131,False,False,False,False,False,False,,18.08,21.9,,,-3.87,-5.03,,,12.74,2061970,,,,,,,13.990920000000001,-11.77504,-2.03,-1.27,-1.72,2026-02-27T00:00:00,2021-05-25T00:00:00,5/25/2021,1621900800,2026-02-17T00:00:00
226,NHS,0.0678,15.02075,14.06736,0.0905,6.74,14,Morningstar US CEF High Yield,74,Neuberger Berman,False,7.72,-0.01,7.23,2026-02-27T00:00:00,64128C106,Neuberger High Yield Strategies,2026-02-27,XNHSX,Fixed Income - Taxable-High Yield,30.96,242.012,,Monthly,0.20924,0.0905,15.0,7.0928,,,3.39,,328.313,True,True,True,False,False,False,,8.81,11.98,2.25,4.51,-0.41000000000000003,5.05,,,12.61,1634870,,,101.5439,,4.59,,7.47364,0.21795,3.23,1.87,2.62,2026-02-27T00:00:00,2003-07-28T00:00:00,7/28/2003,1059350400,2026-01-15T00:00:00
227,NBH,-0.0861,5.65252,6.18497,0.054169999999999996,2.76,21,Morningstar US CEF Municipal,74,Neuberger Berman,False,10.51,-0.07,11.5,2026-02-27T00:00:00,64124P101,Neuberger Municipal Fund,2026-02-27,XNBHX,Fixed Income - Municipal-Municipal,40.09,311.286,,Monthly,0.11119,0.054169999999999996,15.0,5.0198,0.2497,18.59,3.87,,568.508,True,True,True,True,False,False,,4.28,6.16,-0.46,-2.55,3.2,4.93,,,4.41,955600,7.8,0.009340000000000001,99.2138,,15.0,,10.16419,-9.24906,0.64,0.13,0.45,2026-02-27T00:00:00,2002-09-27T00:00:00,9/27/2002,1033084800,2026-02-27T00:00:00
